Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/state),Messages-Age(/EffortJointInterface_trajectory_gripper/state),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Counter(/PositionJointInterface_trajectory_controller/state),Messages-Age(/PositionJointInterface_trajectory_controller/state),Counter(/camera/rgb_camera_info),Messages-Age(/camera/rgb_camera_info),Counter(/camera/rgb_image/compressed),Messages-Age(/camera/rgb_image/compressed),Counter(/camera/rgb_image/compressed/parameter_descriptions),Messages-Age(/camera/rgb_image/compressed/parameter_descriptions),Counter(/camera/rgb_image/compressed/parameter_updates),Messages-Age(/camera/rgb_image/compressed/parameter_updates),Counter(/camera/rgb_image/compressedDepth/parameter_updates),Messages-Age(/camera/rgb_image/compressedDepth/parameter_updates),Counter(/camera/rgb_image/theora),Messages-Age(/camera/rgb_image/theora),Counter(/camera_ir/depth/camera_info),Messages-Age(/camera_ir/depth/camera_info),Counter(/camera_ir/parameter_updates),Messages-Age(/camera_ir/parameter_updates),Counter(/clock),Messages-Age(/clock),Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/joint_states),Messages-Age(/joint_states),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Messages-Age(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Messages-Age(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_updates),Messages-Age(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Messages-Age(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Messages-Age(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),Counter(/tf_static),Messages-Age(/tf_static),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/state Active Connections,/EffortJointInterface_trajectory_gripper/state Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Dropped,/PositionJointInterface_trajectory_controller/state Active Connections,/PositionJointInterface_trajectory_controller/state Dropped,/camera/rgb_camera_info Active Connections,/camera/rgb_camera_info Dropped,/camera/rgb_image/compressed Active Connections,/camera/rgb_image/compressed Dropped,/camera/rgb_image/compressed/parameter_descriptions Active Connections,/camera/rgb_image/compressed/parameter_descriptions Dropped,/camera/rgb_image/compressed/parameter_updates Active Connections,/camera/rgb_image/compressed/parameter_updates Dropped,/camera/rgb_image/compressedDepth/parameter_updates Active Connections,/camera/rgb_image/compressedDepth/parameter_updates Dropped,/camera/rgb_image/theora Active Connections,/camera/rgb_image/theora Dropped,/camera_ir/depth/camera_info Active Connections,/camera_ir/depth/camera_info Dropped,/camera_ir/parameter_updates Active Connections,/camera_ir/parameter_updates Dropped,/clock Active Connections,/clock Dropped,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/joint_states Active Connections,/joint_states Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/ompl/parameter_descriptions Active Connections,/move_group/ompl/parameter_descriptions Dropped,/move_group/ompl/parameter_updates Active Connections,/move_group/ompl/parameter_updates Dropped,/move_group/plan_execution/parameter_updates Active Connections,/move_group/plan_execution/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_descriptions Active Connections,/move_group/sense_for_plan/parameter_descriptions Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/move_group/trajectory_execution/parameter_updates Active Connections,/move_group/trajectory_execution/parameter_updates Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped,/tf_static Active Connections,/tf_static Dropped
0,0.0,0,0.0,0,0.0,4,92750000.0,1,0.0,1,0.0,1,0.0,14,6928571.42857,0,0.0,0,0.0,0,0.0,0,0.0,3,333333.333333,13,1846153.84615,2,180000000.0,1,226000000.0,1,0.0,1,0.0,1,0.0,3,25233666666.7,2,180000000.0,1,0.0,471,0.0,0,0.0,0,0.0,0,0.0,2,-1000000.0,25,1760000.0,1,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,3,15333333.3333,1,0.0,1,0.0,2,1000000.0,3,333333.333333,25,10217720000.0,5,16000000.0,0,0.0,28,0.0,1,0.0,0.0399328337928,0.0400698531744,-6.65833759497e-05,-6.27715449445e-05,6.55800868845e-05,-0.0700734826642,5.81390387289e-05,2.4059983494e-05,0.785366277911,-8.86658912356e-06,7.9262186444e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.42366165801e-06,6.4237839385e-06,-1.13325218244e-05,0.0026754837286,-0.0021987293553,-0.00388932765457,0.00228665881243,-0.0010436304177,-0.000230138339654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,4000000.0,0,0.0,0,0.0,0,0.0,11,2636363.63636,0,0.0,0,0.0,0,0.0,0,0.0,2,3000000.0,11,3454545.45455,1,199000000.0,1,199000000.0,0,0.0,0,0.0,0,0.0,2,253500000.0,1,199000000.0,0,0.0,436,0.0,0,0.0,0,0.0,0,0.0,3,9333333.33333,22,2272727.27273,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,4666666.66667,0,0.0,0,0.0,2,-9000000.0,2,-500000.0,1,25000000.0,1,25000000.0,5,0.0,24,0.0,0,0.0,0.0399328340969,0.0400698529503,-6.65841599626e-05,-6.27714595447e-05,6.55804219984e-05,-0.0700734826798,5.81390162862e-05,2.40592702333e-05,0.785366277851,-8.86677751575e-06,7.92629287067e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.43259653539e-06,6.4326717254e-06,-1.2114798977e-05,0.00267557060601,-0.00219839890271,-0.00388934351911,0.00228663680753,-0.00104369173371,-0.000230199027916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,2,1500000.0,0,0.0,0,0.0,0,0.0,13,5461538.46154,0,0.0,0,0.0,0,0.0,0,0.0,3,8333333.33333,13,5384615.38462,2,249500000.0,2,257000000.0,0,0.0,0,0.0,0,0.0,1,317000000.0,2,250500000.0,0,0.0,493,0.0,0,0.0,0,0.0,0,0.0,2,0.0,25,760000.0,0,0.0,1,1000000.0,1,1000000.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,333333.333333,0,0.0,0,0.0,3,3666666.66667,3,15666666.6667,5,5000000.0,8,4250000.0,23,0.0,25,0.0,0,0.0,0.0399328343072,0.0400698527948,-6.6584701927e-05,-6.27714050107e-05,6.55806521257e-05,-0.0700734826901,5.81390000074e-05,2.40588709498e-05,0.785366277813,-8.8668245515e-06,7.92627214962e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.43886112527e-06,6.43891361599e-06,-1.26791581072e-05,0.00267562031541,-0.00219817576117,-0.00388935394105,0.00228662060122,-0.00104372555653,-0.000230237802714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,1000000.0,0,0.0,0,0.0,0,0.0,12,1416666.66667,0,0.0,9,2111111.11111,1,5000000.0,0,0.0,3,5333333.33333,12,1416666.66667,2,128500000.0,2,154000000.0,0,0.0,0,0.0,0,0.0,3,240333333.333,1,137000000.0,0,0.0,486,0.0,1,2000000.0,1,0.0,0,0.0,4,1500000.0,25,1360000.0,1,0.0,1,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,4,-250000.0,0,0.0,0,0.0,2,0.0,2,-500000.0,7,3714285.71429,7,4571428.57143,6,0.0,24,0.0,0,0.0,0.0399331043216,0.0400696218662,-0.0100170501419,0.000668168077845,0.0112306806707,-0.0800658958802,-0.000401963933638,0.00965762469391,0.783568184407,-1.38688206557e-05,1.3519093338e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.47374254361e-06,1.00144034555e-05,-2.05995887629e-05,0.00277262068067,-0.00231700661772,-0.00404145517198,0.00235962768081,-0.00109378188742,-0.00024771588774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,2,8000000.0,0,0.0,0,0.0,0,0.0,13,2538461.53846,0,0.0,15,5933333.33333,0,0.0,0,0.0,3,3000000.0,13,2769230.76923,1,150000000.0,2,181500000.0,0,0.0,0,0.0,0,0.0,2,244000000.0,2,147500000.0,0,0.0,426,0.0,0,0.0,0,0.0,0,0.0,2,1500000.0,25,5080000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1000000.0,0,0.0,0,0.0,3,-333333.333333,3,-333333.333333,1,58000000.0,1,58000000.0,5,0.0,24,0.0,0,0.0,0.0399428951319,0.0400617854959,-0.150789613275,0.0109789548219,0.169196483159,-0.221415192922,-0.00692182039775,0.146013215943,0.758130996324,-0.000222924699757,0.000232683740537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.3136380168e-05,0.000103262728391,-4.94373069037e-05,0.00412514620885,-0.00413185931875,-0.00632162408591,0.00351151761823,-0.00184870535496,-0.000452572023428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,3666666.66667,0,0.0,0,0.0,0,0.0,12,2333333.33333,0,0.0,15,2466666.66667,0,0.0,0,0.0,2,3000000.0,12,2333333.33333,2,204500000.0,2,208500000.0,0,0.0,0,0.0,0,0.0,2,273500000.0,2,204500000.0,0,0.0,476,0.0,0,0.0,0,0.0,0,0.0,3,0.0,25,2080000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,666666.666667,0,0.0,0,0.0,3,-3333333.33333,2,-3000000.0,2,13000000.0,2,13000000.0,4,0.0,23,0.0,0,0.0,0.0399976952563,0.0400190746306,-0.486020095411,0.0355306040805,0.545374085012,-0.558013163395,-0.0224514660652,0.470717220947,0.697556548848,-0.00148567611216,0.0015282821297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000472527822985,0.000514244207515,-0.000146599063576,0.00650287534064,-0.00807319351088,-0.0118161403571,0.00614687562,-0.00361491282039,-0.000578438816556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,2,51500000.0,0,0.0,0,0.0,0,0.0,13,-8692307.69231,0,0.0,15,-8600000.0,0,0.0,0,0.0,3,3333333.33333,13,-8692307.69231,2,163500000.0,2,190500000.0,0,0.0,0,0.0,0,0.0,2,295500000.0,2,179000000.0,0,0.0,475,0.0,0,0.0,0,0.0,0,0.0,2,22000000.0,25,-3320000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,16000000.0,0,0.0,0,0.0,2,23500000.0,3,9666666.66667,2,15500000.0,2,15500000.0,22,0.0,25,0.0,0,0.0,0.0401177676509,0.0399278311419,-0.968131924499,0.0708353678869,1.08637903919,-1.04208938819,-0.0447873651452,0.937691381227,0.610441764383,-0.00459705233691,0.0046633831284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000959110017829,0.00102472656791,-0.000270185629822,0.00572271757128,-0.00874726627322,-0.0174446171025,0.00800338488772,-0.00518200671136,-0.000379426713804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,1,0,1,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,1333333.33333,0,0.0,0,0.0,0,0.0,11,2818181.81818,0,0.0,15,2800000.0,0,0.0,0,0.0,2,5000000.0,11,2818181.81818,2,204000000.0,1,253000000.0,0,0.0,0,0.0,0,0.0,1,337000000.0,0,0.0,0,0.0,500,0.0,0,0.0,0,0.0,0,0.0,3,-333333.333333,24,2125000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,333333.333333,0,0.0,0,0.0,3,-3333333.33333,2,6500000.0,1,11000000.0,1,11000000.0,4,0.0,24,0.0,0,0.0,0.0401977183835,0.0398704940788,-1.4826966081,0.108511400908,1.66380835181,-1.55874676178,-0.0686285410445,1.43610058294,0.517462892769,-0.00693325783825,0.00694649027543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00102757037523,0.00104136944595,-0.000447749227382,-0.000340691536659,-0.00224018716679,-0.0195613670712,0.00822367320657,-0.00564659767109,-0.000221738701725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,13,1769230.76923,0,0.0,15,4666666.66667,0,0.0,0,0.0,3,2000000.0,13,1846153.84615,1,271000000.0,2,245500000.0,0,0.0,0,0.0,0,0.0,1,302000000.0,1,271000000.0,0,0.0,495,0.0,0,0.0,0,0.0,0,0.0,2,500000.0,25,1920000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4000000.0,0,0.0,0,0.0,2,-3500000.0,3,0.0,2,14000000.0,2,13500000.0,5,0.0,25,0.0,0,0.0,0.0401504777404,0.0399088498503,-1.89746659925,0.138879568593,2.12925344861,-1.97520120386,-0.0878466613871,1.83784884738,0.442516246136,-0.00560910119938,0.0055637464254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000941338678823,0.000896649585842,-0.000685826504752,-0.00619541467951,0.00555617494602,-0.0189800153697,0.00769391355594,-0.00536879159711,-0.000212333896044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,8333333.33333,0,0.0,0,0.0,0,0.0,12,2333333.33333,0,0.0,15,5000000.0,0,0.0,0,0.0,2,0.0,12,2416666.66667,1,173000000.0,1,183000000.0,0,0.0,0,0.0,0,0.0,2,344500000.0,1,175000000.0,0,0.0,501,0.0,0,0.0,0,0.0,0,0.0,3,1000000.0,25,1040000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,2,1500000.0,2,1500000.0,1,1000000.0,1,1000000.0,3,0.0,25,0.0,0,0.0,0.0400375824974,0.0399940211025,-2.20851060829,0.161654733487,2.47829865487,-2.28750762182,-0.102259023866,2.13912800697,0.386312238312,-0.00222831166797,0.0021734384224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000935736966056,0.000880448490856,-0.000862334230376,-0.00909551148419,0.010358276453,-0.0177476502083,0.00697317664028,-0.00476915555635,-0.000277998564066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
