Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/state),Messages-Age(/EffortJointInterface_trajectory_gripper/state),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Counter(/PositionJointInterface_trajectory_controller/state),Messages-Age(/PositionJointInterface_trajectory_controller/state),Counter(/camera/rgb_camera_info),Messages-Age(/camera/rgb_camera_info),Counter(/camera/rgb_image/compressed),Messages-Age(/camera/rgb_image/compressed),Counter(/camera/rgb_image/compressed/parameter_descriptions),Messages-Age(/camera/rgb_image/compressed/parameter_descriptions),Counter(/camera/rgb_image/compressedDepth/parameter_updates),Messages-Age(/camera/rgb_image/compressedDepth/parameter_updates),Counter(/camera/rgb_image/theora),Messages-Age(/camera/rgb_image/theora),Counter(/camera/rgb_image/theora/parameter_descriptions),Messages-Age(/camera/rgb_image/theora/parameter_descriptions),Counter(/camera_ir/depth/camera_info),Messages-Age(/camera_ir/depth/camera_info),Counter(/camera_ir/parameter_updates),Messages-Age(/camera_ir/parameter_updates),Counter(/clock),Messages-Age(/clock),Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/joint_states),Messages-Age(/joint_states),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Messages-Age(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Messages-Age(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_updates),Messages-Age(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Messages-Age(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/state Active Connections,/EffortJointInterface_trajectory_gripper/state Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Dropped,/PositionJointInterface_trajectory_controller/state Active Connections,/PositionJointInterface_trajectory_controller/state Dropped,/camera/rgb_camera_info Active Connections,/camera/rgb_camera_info Dropped,/camera/rgb_image/compressed Active Connections,/camera/rgb_image/compressed Dropped,/camera/rgb_image/compressed/parameter_descriptions Active Connections,/camera/rgb_image/compressed/parameter_descriptions Dropped,/camera/rgb_image/compressedDepth/parameter_updates Active Connections,/camera/rgb_image/compressedDepth/parameter_updates Dropped,/camera/rgb_image/theora Active Connections,/camera/rgb_image/theora Dropped,/camera/rgb_image/theora/parameter_descriptions Active Connections,/camera/rgb_image/theora/parameter_descriptions Dropped,/camera_ir/depth/camera_info Active Connections,/camera_ir/depth/camera_info Dropped,/camera_ir/parameter_updates Active Connections,/camera_ir/parameter_updates Dropped,/clock Active Connections,/clock Dropped,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/joint_states Active Connections,/joint_states Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/ompl/parameter_descriptions Active Connections,/move_group/ompl/parameter_descriptions Dropped,/move_group/ompl/parameter_updates Active Connections,/move_group/ompl/parameter_updates Dropped,/move_group/plan_execution/parameter_updates Active Connections,/move_group/plan_execution/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/move_group/trajectory_execution/parameter_updates Active Connections,/move_group/trajectory_execution/parameter_updates Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped
0,0.0,0,0.0,0,0.0,4,168500000.0,1,0.0,13,22000000.0,0,0.0,0,0.0,0,0.0,0,0.0,4,49250000.0,11,1727272.72727,1,261000000.0,2,268500000.0,1,0.0,1,0.0,2,331500000.0,1,0.0,1,261000000.0,1,0.0,453,0.0,0,0.0,0,0.0,0,0.0,3,0.0,23,2913043.47826,1,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,3,2666666.66667,1,0.0,1,0.0,3,-1666666.66667,3,-2333333.33333,2,29000000.0,3,30333333.3333,2,0.0,25,0.0,0.0399359821876,0.0400776121551,8.44242916605e-05,2.09131666916e-05,-4.01135191515e-05,-0.0700117434254,-2.04245838662e-05,8.45378148153e-05,0.7853594146,-8.3944516038e-06,7.45330743408e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.11239937203e-06,7.11225086523e-06,-3.9325790444e-05,0.00268049136698,-0.0022067366963,-0.0038888236825,0.00228654601372,-0.00104410140299,-0.000230706397998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,3333333.33333,0,0.0,13,6076923.07692,0,0.0,0,0.0,0,0.0,0,0.0,2,3500000.0,13,6307692.30769,2,211000000.0,2,222000000.0,0,0.0,0,0.0,1,360000000.0,0,0.0,2,211500000.0,0,0.0,499,0.0,0,0.0,0,0.0,0,0.0,2,0.0,25,3800000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,2,0.0,2,0.0,2,7500000.0,0,0.0,8,0.0,25,0.0,0.0399359820013,0.0400776122947,8.44245289602e-05,2.09135268577e-05,-4.01134902583e-05,-0.0700117434307,-2.04245816613e-05,8.45378164818e-05,0.785359414605,-8.3944607812e-06,7.45332186635e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.10680146798e-06,7.10665426915e-06,-3.90929188169e-05,0.00268046709434,-0.00220670780244,-0.00388882888162,0.0022865482225,-0.00104409972248,-0.000230702144736,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
0,0.0,0,0.0,0,0.0,2,3000000.0,0,0.0,13,1846153.84615,0,0.0,0,0.0,0,0.0,0,0.0,3,2666666.66667,13,1230769.23077,1,196000000.0,1,217000000.0,0,0.0,0,0.0,2,318500000.0,0,0.0,1,197000000.0,0,0.0,501,0.0,0,0.0,0,0.0,0,0.0,3,-1333333.33333,25,1960000.0,0,0.0,1,10000000.0,1,14000000.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,2500000.0,0,0.0,0,0.0,3,-333333.333333,3,1666666.66667,7,1714285.71429,7,2428571.42857,15,0.0,26,0.0,0.0399359818096,0.0400776124382,8.44247729947e-05,2.09138972492e-05,-4.01134605544e-05,-0.070011743436,-2.04245793883e-05,8.45378181959e-05,0.785359414609,-8.39446933696e-06,7.45333585414e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.10104417369e-06,7.10089835749e-06,-3.88494637179e-05,0.00268044213051,-0.00220667809821,-0.00388883422447,0.00228655049472,-0.00104409799446,-0.000230697771665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,12,1166666.66667,0,0.0,6,2333333.33333,1,0.0,0,0.0,3,333333.333333,12,1166666.66667,2,164000000.0,2,178500000.0,0,0.0,0,0.0,2,234000000.0,0,0.0,2,164000000.0,0,0.0,504,0.0,1,6000000.0,1,5000000.0,0,0.0,3,3666666.66667,24,708333.333333,1,0.0,1,3000000.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3000000.0,0,0.0,3,1333333.33333,0,0.0,0,0.0,2,500000.0,2,0.0,6,3500000.0,6,3500000.0,7,0.0,24,0.0,0.0399358127037,0.040077761541,0.00309284702601,-0.00122641977537,-0.00238507875321,-0.0740840934683,-0.00138271464825,0.00366779991321,0.785472457539,-8.51965881382e-07,-5.61897157901e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6864501392e-06,9.27474144071e-06,-3.96965139317e-05,0.00269306105996,-0.00222573075849,-0.00391929223421,0.00229981863721,-0.00105589659734,-0.000237123107205,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.0,0,0.0,0,0.0,2,1000000.0,0,0.0,12,3083333.33333,0,0.0,15,2066666.66667,0,0.0,0,0.0,3,333333.333333,12,2916666.66667,2,233500000.0,1,308000000.0,0,0.0,0,0.0,2,302500000.0,0,0.0,1,301000000.0,0,0.0,495,0.0,0,0.0,0,0.0,0,0.0,3,3333333.33333,25,2320000.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6333333.33333,0,0.0,0,0.0,3,3333333.33333,3,3333333.33333,2,3500000.0,2,3500000.0,4,0.0,24,0.0,0.0399251981094,0.0400862662224,0.0891627539952,-0.0366820180806,-0.0694648247162,-0.190576696734,-0.0403665424831,0.10618736384,0.788707489073,0.00035347896432,-0.000365903503332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.71732432064e-05,3.60578458812e-05,-3.82250979858e-05,0.00305024095403,-0.00285107146736,-0.00486343297034,0.00269021217269,-0.00141313358441,-0.000407960333003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,333333.333333,0,0.0,13,6615384.61538,0,0.0,16,5937500.0,0,0.0,0,0.0,2,4000000.0,13,6230769.23077,2,215000000.0,2,237500000.0,0,0.0,0,0.0,1,270000000.0,0,0.0,1,192000000.0,0,0.0,508,0.0,0,0.0,0,0.0,0,0.0,2,4000000.0,26,4884615.38462,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-2000000.0,0,0.0,0,0.0,2,6500000.0,2,7000000.0,4,3750000.0,4,5750000.0,13,0.0,26,0.0,0.0398638509975,0.0401340807953,0.346555519681,-0.142743014061,-0.270062577721,-0.53893936113,-0.156953509543,0.412775034436,0.798382603679,0.00231305966176,-0.00236171963681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000171303577731,0.00012431701341,0.000134368558238,0.00387079467129,-0.00560391697509,-0.00821752543035,0.00386961338679,-0.00270314377624,-0.000754794333403,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0
0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,13,1384615.38462,0,0.0,15,2866666.66667,0,0.0,0,0.0,3,2666666.66667,13,1384615.38462,1,178000000.0,1,188000000.0,0,0.0,0,0.0,2,317500000.0,0,0.0,1,178000000.0,0,0.0,500,0.0,0,0.0,0,0.0,0,0.0,3,2666666.66667,25,880000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,666666.666667,0,0.0,0,0.0,3,-3333333.33333,3,-1666666.66667,1,6000000.0,1,6000000.0,10,0.0,24,0.0,0.0396917683265,0.0402662999421,0.736817159918,-0.30355529577,-0.57421265183,-1.06712926301,-0.333724709116,0.877626068451,0.813052407188,0.00780339249961,-0.00791454362114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000507083899119,0.000396277132665,0.000658525760962,0.00368297576179,-0.0116267647727,-0.0124129741723,0.00474680460143,-0.00479562627638,-0.0009798485039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,2666666.66667,0,0.0,12,3666666.66667,0,0.0,15,2333333.33333,0,0.0,0,0.0,2,0.0,12,2583333.33333,2,180500000.0,2,201500000.0,0,0.0,0,0.0,2,319000000.0,0,0.0,2,181500000.0,0,0.0,501,0.0,0,0.0,0,0.0,0,0.0,2,0.0,25,2160000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2000000.0,0,0.0,0,0.0,2,0.0,2,2500000.0,2,2500000.0,2,2500000.0,10,0.0,26,0.0,0.0394941547898,0.0404117889422,1.16183323394,-0.478690864656,-0.905449069035,-1.64235196421,-0.526240412617,1.38387523522,0.829028722847,0.0138617188938,-0.0139147448435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000627265183232,0.000566767875059,0.00100668079852,0.001290105422,-0.0185175986212,-0.0119572462089,0.00351469396479,-0.00613825334199,-0.00112859904322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
0,0.0,0,0.0,0,0.0,2,2500000.0,0,0.0,12,5666666.66667,0,0.0,14,5357142.85714,0,0.0,0,0.0,3,3333333.33333,12,5833333.33333,1,166000000.0,0,0.0,0,0.0,0,0.0,2,283500000.0,0,0.0,1,168000000.0,0,0.0,487,0.0,0,0.0,0,0.0,0,0.0,3,5333333.33333,24,5500000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6333333.33333,0,0.0,0,0.0,3,3000000.0,3,-333333.333333,2,2500000.0,2,2500000.0,3,0.0,24,0.0,0.0395796739169,0.0403391810514,1.48070040712,-0.610086701998,-1.15395703522,-2.07390752916,-0.670677019968,1.76368912476,0.841015179366,0.0110104480548,-0.0108936944265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000321721655144,0.000430274480742,0.000717055864983,-0.0011228966311,-0.0219872432565,-0.00713991852408,0.000624706357881,-0.0059970612916,-0.000992540143343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,1000000.0,0,0.0,14,2500000.0,0,0.0,16,3312500.0,0,0.0,0,0.0,2,1500000.0,14,2571428.57143,2,246500000.0,2,254500000.0,0,0.0,0,0.0,2,342000000.0,0,0.0,2,247000000.0,0,0.0,505,0.0,0,0.0,0,0.0,0,0.0,2,-2500000.0,27,1592592.59259,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-1500000.0,0,0.0,0,0.0,2,-500000.0,2,500000.0,1,6000000.0,1,6000000.0,9,0.0,27,0.0,0.0398581603472,0.0401298090712,1.66355624976,-0.68543605348,-1.29646386091,-2.32138388299,-0.753505844347,1.98149586721,0.84788912221,0.00275307364944,-0.00262939386201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000421325705356,0.000543688469339,0.000310190395652,-0.00221329475982,-0.0225818942113,-0.00288704443223,-0.00191289416607,-0.00547762665871,-0.00066919728329,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0
