Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/state),Messages-Age(/EffortJointInterface_trajectory_gripper/state),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Counter(/PositionJointInterface_trajectory_controller/state),Messages-Age(/PositionJointInterface_trajectory_controller/state),Counter(/camera/rgb_camera_info),Messages-Age(/camera/rgb_camera_info),Counter(/camera/rgb_image/compressed),Messages-Age(/camera/rgb_image/compressed),Counter(/camera/rgb_image/compressed/parameter_descriptions),Messages-Age(/camera/rgb_image/compressed/parameter_descriptions),Counter(/camera/rgb_image/compressed/parameter_updates),Messages-Age(/camera/rgb_image/compressed/parameter_updates),Counter(/camera/rgb_image/compressedDepth/parameter_updates),Messages-Age(/camera/rgb_image/compressedDepth/parameter_updates),Counter(/camera/rgb_image/theora),Messages-Age(/camera/rgb_image/theora),Counter(/camera/rgb_image/theora/parameter_descriptions),Messages-Age(/camera/rgb_image/theora/parameter_descriptions),Counter(/camera/rgb_image/theora/parameter_updates),Messages-Age(/camera/rgb_image/theora/parameter_updates),Counter(/camera_ir/depth/camera_info),Messages-Age(/camera_ir/depth/camera_info),Counter(/camera_ir/parameter_updates),Messages-Age(/camera_ir/parameter_updates),Counter(/clock),Messages-Age(/clock),Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/joint_states),Messages-Age(/joint_states),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Messages-Age(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Messages-Age(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_descriptions),Messages-Age(/move_group/plan_execution/parameter_descriptions),Counter(/move_group/plan_execution/parameter_updates),Messages-Age(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Messages-Age(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Messages-Age(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),Counter(/tf_static),Messages-Age(/tf_static),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/state Active Connections,/EffortJointInterface_trajectory_gripper/state Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Dropped,/PositionJointInterface_trajectory_controller/state Active Connections,/PositionJointInterface_trajectory_controller/state Dropped,/camera/rgb_camera_info Active Connections,/camera/rgb_camera_info Dropped,/camera/rgb_image/compressed Active Connections,/camera/rgb_image/compressed Dropped,/camera/rgb_image/compressed/parameter_descriptions Active Connections,/camera/rgb_image/compressed/parameter_descriptions Dropped,/camera/rgb_image/compressed/parameter_updates Active Connections,/camera/rgb_image/compressed/parameter_updates Dropped,/camera/rgb_image/compressedDepth/parameter_updates Active Connections,/camera/rgb_image/compressedDepth/parameter_updates Dropped,/camera/rgb_image/theora Active Connections,/camera/rgb_image/theora Dropped,/camera/rgb_image/theora/parameter_descriptions Active Connections,/camera/rgb_image/theora/parameter_descriptions Dropped,/camera/rgb_image/theora/parameter_updates Active Connections,/camera/rgb_image/theora/parameter_updates Dropped,/camera_ir/depth/camera_info Active Connections,/camera_ir/depth/camera_info Dropped,/camera_ir/parameter_updates Active Connections,/camera_ir/parameter_updates Dropped,/clock Active Connections,/clock Dropped,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/joint_states Active Connections,/joint_states Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/ompl/parameter_descriptions Active Connections,/move_group/ompl/parameter_descriptions Dropped,/move_group/ompl/parameter_updates Active Connections,/move_group/ompl/parameter_updates Dropped,/move_group/plan_execution/parameter_descriptions Active Connections,/move_group/plan_execution/parameter_descriptions Dropped,/move_group/plan_execution/parameter_updates Active Connections,/move_group/plan_execution/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_descriptions Active Connections,/move_group/sense_for_plan/parameter_descriptions Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/move_group/trajectory_execution/parameter_updates Active Connections,/move_group/trajectory_execution/parameter_updates Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped,/tf_static Active Connections,/tf_static Dropped
0,0.0,0,0.0,0,0.0,5,99400000.0,1,0.0,1,0.0,1,0.0,16,29687500.0,0,0.0,0,0.0,0,0.0,0,0.0,3,11333333.3333,12,1250000.0,1,156000000.0,2,1583000000.0,1,0.0,1,0.0,1,0.0,5,1.310514e+11,1,0.0,1,0.0,1,156000000.0,1,0.0,500,0.0,0,0.0,0,0.0,0,0.0,4,25000000.0,26,3000000.0,1,0.0,0,0.0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,3,34333333.3333,1,0.0,1,0.0,4,80500000.0,4,75000000.0,35,15521142857.1,1,9999999.99997,1,0.0,33,0.0,1,0.0,0.0400951327743,0.0400183321243,8.61669225358e-05,-4.98732444587e-05,9.44168378278e-05,-0.0700907230673,-7.43739986317e-05,-4.93660784159e-05,0.785354314384,-8.01656766546e-06,7.07634608308e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.40581839837e-06,6.40589966509e-06,-1.20457812186e-05,0.00267601048916,-0.00219943832065,-0.0038901331688,0.00228662499952,-0.00104381252235,-0.000230102312966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,4500000.00002,0,0.0,0,0.0,0,0.0,13,461538.461534,0,0.0,0,0.0,0,0.0,0,0.0,3,666666.666646,13,230769.230765,2,275000000.0,2,285500000.0,0,0.0,0,0.0,0,0.0,2,356000000.0,0,0.0,0,0.0,2,277500000.0,0,0.0,485,0.0,0,0.0,0,0.0,0,0.0,2,0.0,25,1240000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-333333.333354,0,0.0,0,0.0,3,-1999999.99999,3,0.0,2,15000000.0,2,15000000.0,10,0.0,25,0.0,0,0.0,0.0400951330441,0.040018331924,8.61661905122e-05,-4.98731649077e-05,9.44171575444e-05,-0.0700907230818,-7.4374019766e-05,-4.93661308505e-05,0.785354314329,-8.01654098461e-06,7.07624659303e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.41393893266e-06,6.41401173649e-06,-1.27776902243e-05,0.00267609161902,-0.00219912545554,-0.00389014791618,0.00228660429855,-0.0010438684264,-0.000230158562785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,3666666.66666,0,0.0,0,0.0,0,0.0,12,1000000.00001,0,0.0,0,0.0,1,0.0,0,0.0,3,2000000.00001,12,1250000.00001,2,176500000.0,2,189500000.0,0,0.0,0,0.0,0,0.0,2,258500000.0,0,0.0,0,0.0,2,176500000.0,0,0.0,499,0.0,1,1000000.0,1,1000000.00003,0,0.0,4,499999.999992,25,1480000.00001,1,0.0,2,1999999.99998,1,5000000.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,999999.999969,0,0.0,0,0.0,4,999999.999992,0,0.0,0,0.0,2,0.0,2,-1999999.99997,12,333333.333331,12,416666.666667,19,0.0,25,0.0,0,0.0,0.040095133261,0.0400183317637,8.61656338414e-05,-4.98731078558e-05,9.44173964635e-05,-0.0700907230924,-7.43740365782e-05,-4.93661648781e-05,0.785354314289,-8.01660826062e-06,7.07624313712e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.42037873433e-06,6.42042702859e-06,-1.33566845883e-05,0.00267614419217,-0.00219889325911,-0.00389015862108,0.00228658767339,-0.00104390317095,-0.000230198386579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,7000000.0,0,0.0,0,0.0,0,0.0,13,3076923.07692,0,0.0,14,3071428.57143,0,0.0,0,0.0,3,2000000.0,13,2461538.46154,2,186000000.0,2,204500000.0,0,0.0,0,0.0,0,0.0,1,307000000.0,0,0.0,0,0.0,2,188000000.0,0,0.0,501,0.0,0,0.0,0,0.0,0,0.0,2,-499999.999985,25,3000000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2000000.00002,0,0.0,0,0.0,3,6666666.66667,3,1999999.99999,2,8500000.0,2,8500000.0,3,0.0,25,0.0,0,0.0,0.0400923746173,0.0400205976543,0.0310901572392,-0.0119524990298,-0.0242280833228,-0.11283465166,-0.0133530820923,0.0381416944829,0.78583655784,9.109354566e-05,-9.60677010905e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.34547709603e-05,1.96354920421e-05,-2.44063151605e-05,0.00283029631975,-0.00243098690564,-0.00424157278693,0.00244054684145,-0.00117680796415,-0.000296961337594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,1000000.0,0,0.0,0,0.0,0,0.0,12,1666666.66667,0,0.0,15,2266666.66666,0,0.0,0,0.0,2,2999999.99998,12,1583333.33333,1,279000000.0,1,312000000.0,0,0.0,0,0.0,0,0.0,2,346500000.0,0,0.0,0,0.0,1,279000000.0,0,0.0,501,0.0,0,0.0,0,0.0,0,0.0,3,-1.01725260417e-05,25,1400000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6500000.0,0,0.0,0,0.0,2,499999.999985,2,-2999999.99998,1,2000000.0,1,2000000.0,6,0.0,25,0.0,0,0.0,0.0400608675695,0.0400454204357,0.206827961611,-0.0794294816295,-0.162085620704,-0.355102480677,-0.0886283697467,0.25462134796,0.788570960252,0.00112021001463,-0.00114920806494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000110729630666,8.32895244063e-05,5.44579019444e-06,0.00365151427064,-0.00411799363877,-0.00652352498802,0.00338194366657,-0.00203189950949,-0.00060688144881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,9500000.00003,0,0.0,0,0.0,0,0.0,13,6461538.46155,0,0.0,15,4666666.66666,0,0.0,0,0.0,3,3333333.33333,13,4461538.46154,2,199500000.0,2,226000000.0,0,0.0,0,0.0,0,0.0,1,241000000.0,0,0.0,0,0.0,2,199500000.0,0,0.0,485,0.0,0,0.0,0,0.0,0,0.0,2,5000000.0,25,3640000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1666666.66667,0,0.0,0,0.0,3,-333333.333344,3,-1000000.00002,2,7500000.0,2,7500000.0,8,0.0,25,0.0,0,0.0,0.039944154559,0.0401357396992,0.528417290968,-0.202910179327,-0.414356424783,-0.798435582652,-0.226378861275,0.650765686422,0.793575158557,0.00486084325021,-0.00494549020512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000357210309758,0.000274081764656,0.000292330875636,0.00445456699637,-0.0085628266274,-0.0109685165417,0.00482828736794,-0.00384428670581,-0.000879392697426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,2333333.33333,0,0.0,0,0.0,0,0.0,12,3916666.66668,0,0.0,15,2866666.66666,0,0.0,0,0.0,2,-500000.0,12,4166666.66667,1,141000000.0,2,170500000.0,0,0.0,0,0.0,0,0.0,2,277000000.0,0,0.0,0,0.0,1,141000000.0,0,0.0,495,0.0,0,0.0,0,0.0,0,0.0,2,0.0,25,3000000.00001,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-1999999.99998,0,0.0,0,0.0,2,-499999.999985,2,1000000.0,2,12500000.0,2,12500000.0,17,0.0,25,0.0,0,0.0,0.0397239698147,0.0403021109063,0.946806798655,-0.363561386736,-0.742562995391,-1.37521121773,-0.405594725441,1.16615206339,0.80008582132,0.0117864772361,-0.0118933027675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000678705443858,0.000568191652363,0.000736818742577,0.00334010694754,-0.0152506273668,-0.0136495364433,0.00497211688066,-0.00572853060712,-0.0010599321879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,-499999.999985,0,0.0,0,0.0,0,0.0,13,8384615.38461,0,0.0,15,5000000.0,0,0.0,0,0.0,3,7333333.33333,13,7923076.92307,2,145000000.0,2,165000000.0,0,0.0,0,0.0,0,0.0,2,282500000.0,0,0.0,0,0.0,2,145000000.0,0,0.0,481,0.0,0,0.0,0,0.0,0,0.0,3,17666666.6666,25,5359999.99999,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,15666666.6666,0,0.0,0,0.0,3,9000000.0,3,13333333.3334,2,24500000.0,2,24500000.0,3,0.0,25,0.0,0,0.0,0.039660467797,0.0403422074903,1.32328755357,-0.508122497468,-1.0378933074,-1.8942083693,-0.566861568392,1.62991559864,0.805944474057,0.0135127004113,-0.0134664744139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00047985633114,0.000517267761311,0.00071300908856,0.00067327789284,-0.020091795107,-0.0107857374954,0.00281791583821,-0.00616420276976,-0.00108651253396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,3999999.99998,0,0.0,0,0.0,0,0.0,12,1583333.33334,0,0.0,15,2066666.66667,0,0.0,0,0.0,2,500000.000015,12,1416666.66668,2,164500000.0,1,171000000.0,0,0.0,0,0.0,0,0.0,2,275500000.0,0,0.0,0,0.0,1,158000000.0,0,0.0,497,0.0,0,0.0,0,0.0,0,0.0,3,0.0,25,2480000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,2,2500000.0,2,1000000.0,1,-4000000.0,1,0.0,5,0.0,25,0.0,0,0.0,0.0398913494232,0.0401638485128,1.57015656316,-0.60291548073,-1.23154817397,-2.23452701308,-0.672610390752,1.93401964748,0.809786457678,0.00641810930915,-0.0062698459814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000301912318198,0.000445547957143,0.000319303018281,-0.00113027022624,-0.0214498831493,-0.0060107216916,-5.34610225895e-05,-0.00565181838382,-0.000809475547009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,13,1538461.53846,1,0.0,13,1461538.46154,1,0.0,1,0.0,6,1666666.66665,13,1461538.46154,3,154000000.0,2,164000000.0,0,0.0,0,0.0,0,0.0,2,261000000.0,0,0.0,0,0.0,3,158000000.0,0,0.0,500,0.0,2,0.0,1,1000000.00003,1,0.0,4,500000.000008,25,960000.000004,1,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1333333.33333,0,0.0,0,0.0,3,1333333.33334,3,333333.333313,13,2461538.46154,13,2923076.92307,11,0.0,25,0.0,0,0.0,0.0401010218096,0.0400110079292,1.66816186062,-0.640558434456,-1.30842309128,-2.36964741376,-0.714597134039,2.05475598881,0.811316132655,0.000507024116186,-0.000449762624357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000693587006779,0.000751940496846,0.000125141815431,-0.00170668396051,-0.0214078662768,-0.00366488822789,-0.00152479907676,-0.00530578109499,-0.000589148934123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
