Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/state),Messages-Age(/EffortJointInterface_trajectory_gripper/state),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Counter(/PositionJointInterface_trajectory_controller/state),Messages-Age(/PositionJointInterface_trajectory_controller/state),Counter(/camera/rgb_camera_info),Messages-Age(/camera/rgb_camera_info),Counter(/camera/rgb_image/compressed),Messages-Age(/camera/rgb_image/compressed),Counter(/camera/rgb_image/compressed/parameter_descriptions),Messages-Age(/camera/rgb_image/compressed/parameter_descriptions),Counter(/camera/rgb_image/compressed/parameter_updates),Messages-Age(/camera/rgb_image/compressed/parameter_updates),Counter(/camera/rgb_image/compressedDepth/parameter_descriptions),Messages-Age(/camera/rgb_image/compressedDepth/parameter_descriptions),Counter(/camera/rgb_image/compressedDepth/parameter_updates),Messages-Age(/camera/rgb_image/compressedDepth/parameter_updates),Counter(/camera/rgb_image/theora),Messages-Age(/camera/rgb_image/theora),Counter(/camera/rgb_image/theora/parameter_descriptions),Messages-Age(/camera/rgb_image/theora/parameter_descriptions),Counter(/camera/rgb_image/theora/parameter_updates),Messages-Age(/camera/rgb_image/theora/parameter_updates),Counter(/camera_ir/depth/camera_info),Messages-Age(/camera_ir/depth/camera_info),Counter(/camera_ir/parameter_descriptions),Messages-Age(/camera_ir/parameter_descriptions),Counter(/camera_ir/parameter_updates),Messages-Age(/camera_ir/parameter_updates),Counter(/clock),Messages-Age(/clock),Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/joint_states),Messages-Age(/joint_states),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Messages-Age(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Messages-Age(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_descriptions),Messages-Age(/move_group/plan_execution/parameter_descriptions),Counter(/move_group/plan_execution/parameter_updates),Messages-Age(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Messages-Age(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Messages-Age(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),Counter(/tf_static),Messages-Age(/tf_static),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/state Active Connections,/EffortJointInterface_trajectory_gripper/state Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Dropped,/PositionJointInterface_trajectory_controller/state Active Connections,/PositionJointInterface_trajectory_controller/state Dropped,/camera/rgb_camera_info Active Connections,/camera/rgb_camera_info Dropped,/camera/rgb_image/compressed Active Connections,/camera/rgb_image/compressed Dropped,/camera/rgb_image/compressed/parameter_descriptions Active Connections,/camera/rgb_image/compressed/parameter_descriptions Dropped,/camera/rgb_image/compressed/parameter_updates Active Connections,/camera/rgb_image/compressed/parameter_updates Dropped,/camera/rgb_image/compressedDepth/parameter_descriptions Active Connections,/camera/rgb_image/compressedDepth/parameter_descriptions Dropped,/camera/rgb_image/compressedDepth/parameter_updates Active Connections,/camera/rgb_image/compressedDepth/parameter_updates Dropped,/camera/rgb_image/theora Active Connections,/camera/rgb_image/theora Dropped,/camera/rgb_image/theora/parameter_descriptions Active Connections,/camera/rgb_image/theora/parameter_descriptions Dropped,/camera/rgb_image/theora/parameter_updates Active Connections,/camera/rgb_image/theora/parameter_updates Dropped,/camera_ir/depth/camera_info Active Connections,/camera_ir/depth/camera_info Dropped,/camera_ir/parameter_descriptions Active Connections,/camera_ir/parameter_descriptions Dropped,/camera_ir/parameter_updates Active Connections,/camera_ir/parameter_updates Dropped,/clock Active Connections,/clock Dropped,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/joint_states Active Connections,/joint_states Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/ompl/parameter_descriptions Active Connections,/move_group/ompl/parameter_descriptions Dropped,/move_group/ompl/parameter_updates Active Connections,/move_group/ompl/parameter_updates Dropped,/move_group/plan_execution/parameter_descriptions Active Connections,/move_group/plan_execution/parameter_descriptions Dropped,/move_group/plan_execution/parameter_updates Active Connections,/move_group/plan_execution/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_descriptions Active Connections,/move_group/sense_for_plan/parameter_descriptions Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/move_group/trajectory_execution/parameter_updates Active Connections,/move_group/trajectory_execution/parameter_updates Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped,/tf_static Active Connections,/tf_static Dropped
0,0.0,0,0.0,0,0.0,0,0.0,4,149500000.0,1,0.0,1,0.0,1,0.0,18,45555555.5556,0,0.0,0,0.0,0,0.0,0,0.0,3,67000000.0,12,333333.333333,3,202666666.667,4,1587500000.0,1,0.0,1,0.0,1,0.0,1,0.0,6,59959666666.7,1,0.0,1,0.0,2,157000000.0,1,0.0,1,0.0,499,0.0,0,0.0,0,0.0,0,0.0,3,-333333.333333,28,9964285.71429,1,0.0,0,0.0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,4,45750000.0,1,0.0,1,0.0,4,33500000.0,5,87600000.0,39,7553692307.69,12,47833333.3333,2,0.0,36,0.0,1,0.0,0.0334260912496,0.033443137097,-3.25911587463e-05,-5.98920494088e-05,1.11512029577e-05,-0.0699724491479,7.89514501652e-05,1.38015353845e-05,0.785301404675,-9.47003273097e-06,8.52229156221e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.71806397495e-06,6.71957482309e-06,-2.11526846339e-05,0.00267682926685,-0.00220163416776,-0.00388772877618,0.00228596726683,-0.00104322936916,-0.000230079029102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,12500000.0,0,0.0,0,0.0,0,0.0,12,3500000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,12500000.0,12,3416666.66667,2,197500000.0,2,203000000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,229000000.0,0,0.0,0,0.0,2,198500000.0,0,0.0,0,0.0,478,0.0,0,0.0,0,0.0,0,0.0,2,3500000.0,25,2760000.0,0,0.0,1,-1000000.0,1,-1000000.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-333333.333333,0,0.0,0,0.0,2,0.0,2,0.0,8,3875000.0,8,3875000.0,14,0.0,25,0.0,0,0.0,0.0334260917133,0.0334431368088,-3.25916913092e-05,-5.98918842392e-05,1.11505856906e-05,-0.0699724492438,7.89514307607e-05,1.38014975951e-05,0.785301404632,-9.471453621e-06,8.52259391818e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.7305707212e-06,6.73079893882e-06,-2.16899888864e-05,0.00267699027516,-0.00220164220377,-0.00388782432203,0.0022859478996,-0.00104326690526,-0.00023012223802,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,333333.333333,0,0.0,0,0.0,0,0.0,13,1076923.07692,0,0.0,4,2750000.0,1,0.0,0,0.0,4,750000.0,13,1000000.0,2,155500000.0,2,165500000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,308500000.0,0,0.0,0,0.0,1,153000000.0,0,0.0,0,0.0,498,0.0,1,0.0,1,0.0,0,0.0,4,2000000.0,25,840000.0,1,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,4,-3000000.0,0,0.0,0,0.0,3,666666.666667,3,0.0,6,3000000.0,6,3000000.0,15,0.0,25,0.0,0,0.0,0.033426111374,0.0334431187223,-0.000125037028041,-0.00012059264747,0.000195428028031,-0.0707945813842,0.000119756774834,0.000806417248073,0.785094791228,-1.02634668036e-05,9.38868009977e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.50616479075e-06,6.56384844805e-06,-2.33071952405e-05,0.00268277777364,-0.00220888061755,-0.00389740110123,0.00229085577174,-0.00104667468977,-0.000231592744694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,10500000.0,0,0.0,0,0.0,0,0.0,10,3500000.0,0,0.0,15,600000.0,0,0.0,0,0.0,2,10500000.0,10,3500000.0,1,243000000.0,1,271000000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,238000000.0,0,0.0,0,0.0,1,243000000.0,0,0.0,0,0.0,484,0.0,0,0.0,0,0.0,0,0.0,2,-12000000.0,21,619047.619048,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,13000000.0,0,0.0,0,0.0,2,27500000.0,2,22000000.0,1,23000000.0,1,23000000.0,3,0.0,20,0.0,0,0.0,0.0334306977269,0.033439392632,-0.00780333036299,-0.00516573335253,0.0158612784611,-0.139058357914,0.00350500045111,0.0666274639498,0.767938042393,-0.000136258854517,0.000141236787966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74056872125e-05,2.30392743704e-05,-4.85498338389e-05,0.00317918459531,-0.00285244330788,-0.00471621331778,0.00273830959397,-0.00133826711191,-0.000343059683058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,2666666.66667,0,0.0,0,0.0,0,0.0,15,10066666.6667,0,0.0,15,1066666.66667,0,0.0,0,0.0,3,2666666.66667,15,10066666.6667,2,178000000.0,2,185500000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,392000000.0,0,0.0,0,0.0,2,178500000.0,0,0.0,0,0.0,500,0.0,0,0.0,0,0.0,0,0.0,3,5000000.0,29,8655172.41379,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3333333.33333,0,0.0,0,0.0,3,0.0,3,0.0,2,8000000.0,2,10000000.0,7,0.0,30,0.0,0,0.0,0.0334650634001,0.0334125713778,-0.0417897387753,-0.0275068613979,0.085203645917,-0.441201057655,0.018481128632,0.357975686121,0.691998005453,-0.000925042637785,0.000951496967649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000257816851579,0.000283822961099,-0.000218507547668,0.00546384825895,-0.00618837265504,-0.00857622698917,0.00513926610083,-0.00272303164926,-0.000591080848673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,-500000.0,0,0.0,0,0.0,0,0.0,11,3181818.18182,0,0.0,14,1571428.57143,0,0.0,0,0.0,2,-500000.0,11,2909090.90909,2,156500000.0,1,183000000.0,0,0.0,0,0.0,0,0.0,0,0.0,3,228666666.667,0,0.0,0,0.0,2,156500000.0,0,0.0,0,0.0,492,0.0,0,0.0,0,0.0,0,0.0,2,0.0,24,2208333.33333,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1500000.0,0,0.0,0,0.0,2,0.0,2,1000000.0,1,2000000.0,1,2000000.0,6,0.0,24,0.0,0,0.0,0.0335575424099,0.0333418863375,-0.105280386747,-0.0692438846499,0.214740418093,-1.00563623645,0.0464568516399,0.902247958888,0.550134165783,-0.00281270418368,0.00286668627254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00114270841959,0.00119425106727,-0.00074270314892,0.00901996683853,-0.0113910011315,-0.0151291542103,0.0087328629341,-0.00461137789538,-0.00038463740795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,2500000.0,0,0.0,0,0.0,0,0.0,12,1416666.66667,0,0.0,14,1928571.42857,0,0.0,0,0.0,2,2500000.0,12,1166666.66667,2,159500000.0,1,236000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,245000000.0,0,0.0,0,0.0,2,163500000.0,0,0.0,0,0.0,488,0.0,0,0.0,0,0.0,0,0.0,3,3666666.66667,23,2652173.91304,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,4666666.66667,0,0.0,0,0.0,3,333333.333333,3,0.0,2,3500000.0,2,7000000.0,19,0.0,23,0.0,0,0.0,0.0336341644722,0.0332859895063,-0.174108359758,-0.114491776501,0.355170683873,-1.61751873518,0.0767819653836,1.49227611246,0.396344574102,-0.00407046803992,0.00409334511445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00218785406581,0.00220786189167,-0.00126764326294,0.0106470523509,-0.0131012874554,-0.0200693049506,0.0102283435196,-0.00525795557142,-6.87740819741e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,12,1583333.33333,0,0.0,15,2266666.66667,0,0.0,0,0.0,2,0.0,12,1583333.33333,2,186500000.0,1,128000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,254500000.0,0,0.0,0,0.0,2,187500000.0,0,0.0,0,0.0,497,0.0,0,0.0,0,0.0,0,0.0,2,0.0,25,960000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-500000.0,0,0.0,0,0.0,2,0.0,2,0.0,2,7500000.0,2,7500000.0,3,0.0,25,0.0,0,0.0,0.0336046630339,0.0333107492272,-0.22826706125,-0.150098110551,0.465674390953,-2.0989903651,0.100642384657,1.95655450143,0.275331457211,-0.00281408136058,0.00278439459633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00256359118512,0.00253075289345,-0.00147648272619,0.00995964121984,-0.0115921208661,-0.0214741939406,0.00979642695713,-0.00488535350884,1.43401973812e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,7000000.0,0,0.0,0,0.0,0,0.0,13,3000000.0,0,0.0,15,6933333.33333,0,0.0,0,0.0,3,7000000.0,13,3000000.0,1,159000000.0,1,199000000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,325000000.0,0,0.0,0,0.0,1,159000000.0,0,0.0,0,0.0,498,0.0,0,0.0,0,0.0,0,0.0,3,-666666.666667,25,2480000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3333333.33333,0,0.0,0,0.0,3,-333333.333333,3,-2333333.33333,1,26000000.0,1,26000000.0,5,0.0,25,0.0,0,0.0,0.0335300745513,0.0333666643235,-0.25830642542,-0.169848018435,0.526966801229,-2.36604018482,0.113876107255,2.21406970675,0.208210672576,-0.000742467408751,0.000712814556027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00239627860268,0.0023643484823,-0.00150042355762,0.00894140644727,-0.00990203228151,-0.0208882703483,0.00895190550538,-0.00432205296304,-5.85986312824e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,35000000.0,0,0.0,0,0.0,0,0.0,12,4916666.66667,1,0.0,14,7071428.57143,1,0.0,1,1000000.0,5,15400000.0,12,5000000.0,2,216500000.0,2,240500000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,349000000.0,0,0.0,0,0.0,2,216500000.0,0,0.0,0,0.0,485,0.0,2,7000000.0,1,5000000.0,1,7000000.0,4,16000000.0,25,4640000.0,1,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,17000000.0,0,0.0,0,0.0,2,20500000.0,2,10500000.0,11,4727272.72727,11,4727272.72727,12,0.0,24,0.0,0,0.0,0.0335021320217,0.0333862685833,-0.264667681427,-0.174249792895,0.5400099098,-2.42306850697,0.116800670495,2.26904196435,0.193753762883,-5.83023375383e-05,5.48775117607e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00223935153165,0.0022353214148,-0.00150478044031,0.00866855827432,-0.00947737401263,-0.0206351566968,0.008723041784,-0.00416496102872,-9.32762033442e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0
