Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/state),Messages-Age(/EffortJointInterface_trajectory_gripper/state),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Counter(/PositionJointInterface_trajectory_controller/state),Messages-Age(/PositionJointInterface_trajectory_controller/state),Counter(/camera/rgb_camera_info),Messages-Age(/camera/rgb_camera_info),Counter(/camera/rgb_image/compressed),Messages-Age(/camera/rgb_image/compressed),Counter(/camera/rgb_image/compressed/parameter_descriptions),Messages-Age(/camera/rgb_image/compressed/parameter_descriptions),Counter(/camera/rgb_image/compressed/parameter_updates),Messages-Age(/camera/rgb_image/compressed/parameter_updates),Counter(/camera/rgb_image/compressedDepth/parameter_updates),Messages-Age(/camera/rgb_image/compressedDepth/parameter_updates),Counter(/camera/rgb_image/theora),Messages-Age(/camera/rgb_image/theora),Counter(/camera/rgb_image/theora/parameter_updates),Messages-Age(/camera/rgb_image/theora/parameter_updates),Counter(/camera_ir/depth/camera_info),Messages-Age(/camera_ir/depth/camera_info),Counter(/camera_ir/parameter_updates),Messages-Age(/camera_ir/parameter_updates),Counter(/clock),Messages-Age(/clock),Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/joint_states),Messages-Age(/joint_states),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Messages-Age(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Messages-Age(/move_group/ompl/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Messages-Age(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Messages-Age(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),Counter(/tf_static),Messages-Age(/tf_static),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/state Active Connections,/EffortJointInterface_trajectory_gripper/state Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Dropped,/PositionJointInterface_trajectory_controller/state Active Connections,/PositionJointInterface_trajectory_controller/state Dropped,/camera/rgb_camera_info Active Connections,/camera/rgb_camera_info Dropped,/camera/rgb_image/compressed Active Connections,/camera/rgb_image/compressed Dropped,/camera/rgb_image/compressed/parameter_descriptions Active Connections,/camera/rgb_image/compressed/parameter_descriptions Dropped,/camera/rgb_image/compressed/parameter_updates Active Connections,/camera/rgb_image/compressed/parameter_updates Dropped,/camera/rgb_image/compressedDepth/parameter_updates Active Connections,/camera/rgb_image/compressedDepth/parameter_updates Dropped,/camera/rgb_image/theora Active Connections,/camera/rgb_image/theora Dropped,/camera/rgb_image/theora/parameter_updates Active Connections,/camera/rgb_image/theora/parameter_updates Dropped,/camera_ir/depth/camera_info Active Connections,/camera_ir/depth/camera_info Dropped,/camera_ir/parameter_updates Active Connections,/camera_ir/parameter_updates Dropped,/clock Active Connections,/clock Dropped,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/joint_states Active Connections,/joint_states Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/ompl/parameter_descriptions Active Connections,/move_group/ompl/parameter_descriptions Dropped,/move_group/ompl/parameter_updates Active Connections,/move_group/ompl/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_descriptions Active Connections,/move_group/sense_for_plan/parameter_descriptions Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/move_group/trajectory_execution/parameter_updates Active Connections,/move_group/trajectory_execution/parameter_updates Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped,/tf_static Active Connections,/tf_static Dropped
0,0.0,14,1142857.14286,0,0.0,0,0.0,5,98600000.0,1,0.0,1,0.0,1,0.0,16,27125000.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2333333.33333,13,846153.846154,2,233000000.0,1,223000000.0,1,0.0,1,0.0,1,0.0,4,76590750000.0,1,0.0,1,209000000.0,1,0.0,488,0.0,0,0.0,0,0.0,0,0.0,3,-1666666.66667,25,1200000.0,1,0.0,0,0.0,1,121000000.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,4,22750000.0,1,0.0,1,0.0,2,-500000.0,3,87333333.3333,28,9483821428.57,2,7500000.0,4,0.0,30,0.0,1,0.0,0.0297035380638,0.029346754726,9.71064093e-05,-4.6792757724e-05,6.00290279674e-05,-0.0699085280659,6.32483437255e-05,7.03153613404e-05,0.785357040609,-0.0456407211354,-0.0463234491626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0451033832558,-0.0458356528347,-9.48198641201e-06,0.00267439119291,-0.00219812214081,-0.00388786042807,0.00228572111204,-0.00104278930546,-0.000229770807298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.0,5,2200000.0,0,0.0,1,0.0,3,666666.666667,0,0.0,0,0.0,0,0.0,11,1090909.09091,0,0.0,0,0.0,0,0.0,0,0.0,2,1000000.0,11,2181818.18182,1,294000000.0,1,289000000.0,0,0.0,0,0.0,0,0.0,1,395000000.0,0,0.0,1,294000000.0,0,0.0,491,0.0,1,0.0,0,0.0,1,0.0,3,-333333.333333,23,1695652.17391,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-1000000.0,0,0.0,0,0.0,3,0.0,3,1333333.33333,9,2777777.77778,9,2777777.77778,17,0.0,24,0.0,0,0.0,0.00440402414711,0.00448208484241,9.70946938654e-05,-4.67772917973e-05,6.0008618422e-05,-0.0699085188754,6.32700742223e-05,7.03121775889e-05,0.78535703289,-14.5697180025,-14.5692758021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0148209370654,-0.0109743208921,-1.51162353532e-05,0.00267921493401,-0.00221925531244,-0.00387868178531,0.00229550486807,-0.00105101424247,-0.000237494502372,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.0,3,3000000.0,1,0.0,0,0.0,4,250000.0,0,0.0,0,0.0,0,0.0,12,2583333.33333,1,0.0,0,0.0,1,0.0,1,0.0,6,166666.666667,12,2583333.33333,2,127500000.0,3,201000000.0,0,0.0,0,0.0,0,0.0,3,262666666.667,0,0.0,2,128500000.0,0,0.0,492,0.0,3,0.0,2,0.0,1,0.0,6,1833333.33333,26,1769230.76923,7,0.0,3,333333.333333,1,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-1500000.0,0,0.0,0,0.0,5,-1400000.0,0,0.0,0,0.0,2,0.0,2,-500000.0,36,2722222.22222,36,2805555.55556,24,0.0,26,0.0,0,0.0,0.00394308628615,0.00401780474915,9.56770475068e-05,-4.58561486969e-05,6.10564177097e-05,-0.0699113627915,6.36606474816e-05,7.17421216546e-05,0.785356751979,-14.3973741016,-14.3833473731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0503963836642,0.0593478980816,-1.93630116331e-05,0.00268013255464,-0.00222049705054,-0.00388139458101,0.00229159948257,-0.00104921036465,-0.000235841565285,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0
1,0.0,1,-1000000.0,0,0.0,1,1000000.0,4,1250000.0,0,0.0,0,0.0,0,0.0,13,7923076.92308,0,0.0,13,6923076.92308,1,0.0,0,0.0,3,1666666.66667,13,7769230.76923,2,210000000.0,2,222500000.0,0,0.0,0,0.0,0,0.0,1,218000000.0,0,0.0,2,213500000.0,0,0.0,474,0.0,2,0.0,1,1000000.0,1,0.0,4,0.0,23,5260869.56522,1,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,3,1333333.33333,3,-1000000.0,10,2800000.0,10,3000000.0,3,0.0,23,0.0,0,0.0,0.0164553369611,0.0172343816786,-0.00320315236516,-0.0027732925101,0.000865013219001,-0.0747291506174,0.00058307258788,0.00222729953779,0.783218550542,0.00260147431297,0.00272172988723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00329914290755,0.00340024044494,-1.87204628094e-05,0.00266242117889,-0.00219361662661,-0.00388700695308,0.00229137641019,-0.00104779410413,-0.000235278795137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,1333333.33333,0,0.0,0,0.0,0,0.0,12,500000.0,0,0.0,15,2533333.33333,0,0.0,0,0.0,3,1000000.0,12,1000000.0,1,203000000.0,1,203000000.0,0,0.0,0,0.0,0,0.0,2,301000000.0,0,0.0,1,203000000.0,0,0.0,488,0.0,0,0.0,0,0.0,0,0.0,3,-7666666.66667,25,1240000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,333333.333333,0,0.0,0,0.0,2,-3500000.0,2,0.0,1,22000000.0,1,22000000.0,8,0.0,25,0.0,0,0.0,0.0164080226052,0.0171935786757,-0.0519209230525,-0.0431110007067,0.0127129732902,-0.145793045088,0.00824574677056,0.0340103879931,0.75161229472,-0.000239468931071,0.000244098120007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.07372846296e-05,1.60674857608e-05,3.38239164194e-06,0.0024658229172,-0.00207494980508,-0.00386991507271,0.00239408091889,-0.00111970215634,-0.000314530814361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,2000000.0,0,0.0,0,0.0,0,0.0,13,2769230.76923,0,0.0,15,2400000.0,0,0.0,0,0.0,2,2000000.0,13,2692307.69231,2,182500000.0,2,210000000.0,0,0.0,0,0.0,0,0.0,2,294000000.0,0,0.0,2,183500000.0,0,0.0,490,0.0,0,0.0,0,0.0,0,0.0,2,500000.0,26,1384615.38462,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,500000.0,0,0.0,0,0.0,3,-1000000.0,3,-3333333.33333,4,9000000.0,4,9000000.0,7,0.0,26,0.0,0,0.0,0.0164228932162,0.0171823703714,-0.183214682415,-0.151738276072,0.0446404491102,-0.337144409508,0.0288878103111,0.119580321627,0.666452737754,-0.0006151513055,0.000620821329892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.13869588067e-05,8.79215599026e-05,-6.47954266986e-05,0.00194453801553,-0.00175596810858,-0.0038057752388,0.0028685897412,-0.00133732105369,-0.000500581972849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,2333333.33333,0,0.0,0,0.0,0,0.0,12,2083333.33333,0,0.0,15,2866666.66667,0,0.0,0,0.0,3,2666666.66667,12,1666666.66667,2,178000000.0,2,192500000.0,0,0.0,0,0.0,0,0.0,2,283500000.0,0,0.0,2,178000000.0,0,0.0,499,0.0,0,0.0,0,0.0,0,0.0,3,0.0,24,1791666.66667,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,2,1500000.0,2,5500000.0,5,1000000.0,5,1000000.0,22,0.0,24,0.0,0,0.0,0.0164269142289,0.017179748145,-0.353909291666,-0.293256695326,0.0861563707701,-0.586506582936,0.0557554201964,0.231133796776,0.555675869491,-0.000623927593248,0.00062192246508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000194237513186,0.000192710481119,-0.000306676865012,0.00117545015772,-0.00124900112721,-0.00387537816749,0.00392456161512,-0.00169392523787,-0.00063334233023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0
1,0.0,13,1461538.46154,2,500000.0,1,1000000.0,6,666666.666667,0,0.0,0,0.0,0,0.0,13,1000000.0,1,0.0,1,2000000.0,0,0.0,1,0.0,4,0.0,13,1000000.0,1,193000000.0,2,195000000.0,0,0.0,0,0.0,0,0.0,1,310000000.0,0,0.0,1,170000000.0,0,0.0,483,0.0,4,0.0,2,0.0,2,0.0,6,0.0,26,1115384.61538,2,0.0,4,1750000.0,2,1000000.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2500000.0,0,0.0,0,0.0,6,1000000.0,0,0.0,0,0.0,3,666666.666667,3,0.0,27,222222.222222,27,333333.333333,18,0.0,26,0.0,0,0.0,0.00468789328513,0.00486335247054,-0.445400201336,-0.369649948152,0.108420686543,-0.721253275072,0.0702173161835,0.291487218301,0.496186384115,-16.3467846023,-15.7699368173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0139865956363,-0.00154983789629,-0.000473231856397,0.000689697898606,-0.000842487442901,-0.00408513505827,0.00465410995542,-0.00193973439053,-0.000674107528349,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,13,1307692.30769,1,0.0,1,0.0,6,0.0,0,0.0,0,0.0,0,0.0,13,1076923.07692,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,13,615384.615385,2,137500000.0,2,149500000.0,0,0.0,0,0.0,0,0.0,3,239666666.667,0,0.0,1,91000000.0,0,0.0,487,0.0,2,0.0,1,0.0,1,0.0,5,0.0,25,960000.0,1,0.0,3,-333333.333333,2,1000000.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,6,-166666.666667,0,0.0,0,0.0,2,500000.0,2,-500000.0,21,523809.52381,21,476190.47619,9,0.0,25,0.0,0,0.0,4.35411802189e-05,-5.83172540997e-05,-0.445942567353,-0.370106185793,0.108552690657,-0.7220592307,0.0703037189271,0.291848428552,0.495832977933,-20.7888292775,-20.5850236356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0417707786878,0.0595946970099,-0.00047373608076,0.000684109764304,-0.000833137754781,-0.00408963870226,0.00464126481984,-0.00194135175795,-0.00067374737421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
1,0.0,10,1300000.0,0,0.0,1,0.0,4,5750000.0,0,0.0,0,0.0,0,0.0,12,3583333.33333,0,0.0,4,6000000.0,1,0.0,0,0.0,3,8000000.0,12,3416666.66667,2,157000000.0,2,185500000.0,0,0.0,0,0.0,0,0.0,2,244000000.0,0,0.0,2,157500000.0,0,0.0,473,0.0,2,1000000.0,1,0.0,1,1000000.0,4,-1000000.0,25,2760000.0,1,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,3,333333.333333,0,0.0,0,0.0,3,0.0,3,-333333.333333,12,3083333.33333,12,3083333.33333,11,0.0,24,0.0,0,0.0,-0.00011534470767,-0.000215155675782,-0.446034819108,-0.369882846686,0.108845664537,-0.722685365677,0.0701298095422,0.29266788099,0.495863848307,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285947861979,0.0540304691297,-0.000470840171249,0.000699595402116,-0.000855701595723,-0.00412445513133,0.00468135431965,-0.00195753062672,-0.000684651022877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
