Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Counter(/EffortJointInterface_trajectory_gripper/state),Messages-Age(/EffortJointInterface_trajectory_gripper/state),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Counter(/PositionJointInterface_trajectory_controller/state),Messages-Age(/PositionJointInterface_trajectory_controller/state),Counter(/camera/rgb_camera_info),Messages-Age(/camera/rgb_camera_info),Counter(/camera/rgb_image/compressed),Messages-Age(/camera/rgb_image/compressed),Counter(/camera/rgb_image/compressed/parameter_descriptions),Messages-Age(/camera/rgb_image/compressed/parameter_descriptions),Counter(/camera/rgb_image/compressedDepth/parameter_updates),Messages-Age(/camera/rgb_image/compressedDepth/parameter_updates),Counter(/camera/rgb_image/theora),Messages-Age(/camera/rgb_image/theora),Counter(/camera/rgb_image/theora/parameter_descriptions),Messages-Age(/camera/rgb_image/theora/parameter_descriptions),Counter(/camera_ir/depth/camera_info),Messages-Age(/camera_ir/depth/camera_info),Counter(/camera_ir/parameter_updates),Messages-Age(/camera_ir/parameter_updates),Counter(/clock),Messages-Age(/clock),Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/joint_states),Messages-Age(/joint_states),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/plan_execution/parameter_updates),Messages-Age(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Dropped,/EffortJointInterface_trajectory_gripper/state Active Connections,/EffortJointInterface_trajectory_gripper/state Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Dropped,/PositionJointInterface_trajectory_controller/state Active Connections,/PositionJointInterface_trajectory_controller/state Dropped,/camera/rgb_camera_info Active Connections,/camera/rgb_camera_info Dropped,/camera/rgb_image/compressed Active Connections,/camera/rgb_image/compressed Dropped,/camera/rgb_image/compressed/parameter_descriptions Active Connections,/camera/rgb_image/compressed/parameter_descriptions Dropped,/camera/rgb_image/compressedDepth/parameter_updates Active Connections,/camera/rgb_image/compressedDepth/parameter_updates Dropped,/camera/rgb_image/theora Active Connections,/camera/rgb_image/theora Dropped,/camera/rgb_image/theora/parameter_descriptions Active Connections,/camera/rgb_image/theora/parameter_descriptions Dropped,/camera_ir/depth/camera_info Active Connections,/camera_ir/depth/camera_info Dropped,/camera_ir/parameter_updates Active Connections,/camera_ir/parameter_updates Dropped,/clock Active Connections,/clock Dropped,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/joint_states Active Connections,/joint_states Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/plan_execution/parameter_updates Active Connections,/move_group/plan_execution/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped
0,0.0,9,2333333.33333,0,0.0,1,8000000.0,5,62800000.0,12,666666.666667,0,0.0,0,0.0,0,0.0,0,0.0,4,31500000.0,12,416666.666667,1,218000000.0,1,241000000.0,1,0.0,1,0.0,2,336500000.0,1,0.0,1,218000000.0,1,0.0,482,0.0,1,0.0,0,0.0,1,0.0,3,-1000000.0,24,1041666.66667,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,3,47333333.3333,1,0.0,2,-500000.0,2,0.0,5,1200000.0,5,800000.0,6,0.0,27,0.0,0.0291354225054,0.0293990895003,-3.56778198086e-05,0.000100161196082,9.10090305616e-05,-0.0699952028192,5.09764658481e-05,-7.67829232233e-06,0.785380219166,0.0408671319755,0.0419322031745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0434090131652,0.0447286273267,-2.02645082903e-05,0.00267964917834,-0.002204826381,-0.00389125577029,0.00228743490968,-0.00104412478635,-0.000230030498893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,0,0.0,0,0.0,0,0.0,2,10000000.0,11,2636363.63636,0,0.0,0,0.0,0,0.0,0,0.0,2,8000000.0,11,2363636.36364,1,177000000.0,2,224000000.0,0,0.0,0,0.0,2,296000000.0,0,0.0,1,177000000.0,0,0.0,476,0.0,0,0.0,0,0.0,0,0.0,3,1000000.0,23,1956521.73913,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2333333.33333,0,0.0,3,1333333.33333,3,0.0,2,17500000.0,2,17500000.0,14,0.0,23,0.0,0.0334152361309,0.0334476692451,-3.56783987071e-05,0.000100161455491,9.10090111501e-05,-0.0699952029937,5.09764501401e-05,-7.04521991791e-06,0.785380219075,2.00508242002e-05,1.07312279819e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81030740011e-05,1.06482352667e-05,-2.09221452129e-05,0.00267988533281,-0.00220484592963,-0.00389143001623,0.00228741961384,-0.00104420921904,-0.000230122405301,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,2,0
0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,13,1307692.30769,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,13,923076.923077,0,0.0,2,184500000.0,0,0.0,0,0.0,1,285000000.0,0,0.0,1,183000000.0,0,0.0,482,0.0,0,0.0,0,0.0,0,0.0,2,1000000.0,24,1458333.33333,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,2,1000000.0,2,-500000.0,10,-200000.0,10,300000.0,14,0.0,24,0.0,0.0334173396666,0.0334478398269,-3.5678897214e-05,0.000100161610083,9.10090041242e-05,-0.0699952030825,5.09764322159e-05,-7.67848850295e-06,0.785380219035,-8.69667690543e-06,7.75583915777e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.72354260085e-06,6.73343652297e-06,-2.14257193953e-05,0.00268003532089,-0.00220485273178,-0.00389151839134,0.00228740189711,-0.00104424475913,-0.000230162935916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0.0,1,0.0,1,2000000.0,0,0.0,3,1000000.0,12,2000000.0,1,0.0,9,777777.777778,1,0.0,1,6000000.0,5,2600000.0,12,1916666.66667,2,141000000.0,2,160000000.0,0,0.0,0,0.0,3,220000000.0,0,0.0,2,142000000.0,0,0.0,501,0.0,3,3666666.66667,2,3000000.0,1,6000000.0,6,2166666.66667,25,1120000.0,2,0.0,3,1666666.66667,1,0.0,3,0.0,0,0.0,0,0.0,0,0.0,2,2500000.0,0,0.0,6,500000.0,0,0.0,3,-333333.333333,3,333333.333333,20,2750000.0,20,2900000.0,10,0.0,25,0.0,0.0334148199882,0.0334443690987,0.00465005308527,-0.00100618320171,-0.00265542539687,-0.0860078610282,-0.000521614748943,0.0154458671608,0.78238989436,-0.000422128678701,-0.000408529858385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000259452917561,-0.000257126561144,-3.19186170778e-05,0.00279922304844,-0.00235366484979,-0.0040847907892,0.00238507453558,-0.00111212673822,-0.000257589744731,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1,0.0,6,3666666.66667,0,0.0,1,0.0,5,0.0,13,4538461.53846,0,0.0,9,444444.444444,1,0.0,0,0.0,4,250000.0,13,4538461.53846,2,156500000.0,2,176500000.0,0,0.0,0,0.0,2,253500000.0,0,0.0,2,161500000.0,0,0.0,479,0.0,2,0.0,1,0.0,1,0.0,4,-250000.0,25,3280000.0,4,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-2500000.0,0,0.0,2,-15000000.0,2,500000.0,21,3238095.2381,21,3619047.61905,7,0.0,25,0.0,0.0139295847698,0.0139448217827,0.0136947037083,-0.00407297364078,-0.00822021695378,-0.121312008398,-0.00156826530218,0.0488607974706,0.775513175634,-12.0094908875,-11.2099193845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0685434724576,-0.132674188481,1.48071914606e-05,0.0030178084605,-0.00259056098446,-0.00459096314772,0.00272171177342,-0.00139696069052,-0.000479805434803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1,0.0,7,1142857.14286,2,5000000.0,1,2000000.0,6,4333333.33333,12,8583333.33333,1,0.0,5,2200000.0,0,0.0,1,15000000.0,4,10250000.0,12,8583333.33333,2,189500000.0,1,234000000.0,0,0.0,0,0.0,2,256000000.0,0,0.0,2,190000000.0,0,0.0,495,0.0,4,8000000.0,2,9500000.0,2,8000000.0,7,4428571.42857,25,7600000.0,2,0.0,4,5250000.0,2,0.0,2,0.0,0,0.0,0,0.0,0,0.0,2,11000000.0,0,0.0,7,3714285.71429,0,0.0,3,9666666.66667,3,4666666.66667,26,9846153.84615,26,9884615.38462,17,0.0,25,0.0,0.00602638729986,0.00609708692344,-0.00321594239178,-0.0172580705265,-0.00315381101291,-0.144548524659,0.00155782771665,0.0592644086895,0.765940639896,-6.93333694501,-6.94080529563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0304150494981,0.0274387865807,-1.55522709786e-05,0.00298659409975,-0.00264153625738,-0.00449812267119,0.00263428615577,-0.001281982268,-0.000339333460755,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0
0,0.0,4,2000000.0,0,0.0,1,0.0,4,1750000.0,13,2384615.38462,0,0.0,0,0.0,0,0.0,0,0.0,3,2000000.0,13,2307692.30769,2,176500000.0,2,186500000.0,0,0.0,0,0.0,1,306000000.0,0,0.0,2,186500000.0,0,0.0,490,0.0,1,0.0,0,0.0,1,0.0,3,0.0,25,1560000.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-333333.333333,0,0.0,2,-4500000.0,2,-10500000.0,11,2636363.63636,11,2636363.63636,23,0.0,25,0.0,0.00374921803483,0.00398597102469,-0.0063494964842,-0.0196996698026,-0.00221569230341,-0.148853620532,0.00213763532635,0.0611910565162,0.764167045259,-12.5965682509,-13.7968193959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0879272100645,0.0315596319774,-2.95104945987e-05,0.00301139383946,-0.00271957320526,-0.00446341167997,0.00256058366827,-0.00120789663668,-0.000252605372263,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,0,1,0,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
0,0.0,0,0.0,0,0.0,0,0.0,2,500000.0,12,1750000.0,0,0.0,4,4000000.0,1,5000000.0,0,0.0,3,1666666.66667,12,1583333.33333,2,189000000.0,1,221000000.0,0,0.0,0,0.0,2,261500000.0,0,0.0,2,190000000.0,0,0.0,499,0.0,1,0.0,1,0.0,0,0.0,4,250000.0,23,1304347.82609,1,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,4,750000.0,0,0.0,3,-333333.333333,3,1000000.0,7,0.0,7,285714.285714,10,0.0,23,0.0,-0.00014967758784,-0.000211118875211,-0.00718011973044,-0.0197870387419,-0.00124501076877,-0.149842048993,0.00228335920187,0.062269524946,0.76385886936,-25.0,-23.9130434783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374079062503,-0.0625367394106,-1.04146946612e-05,0.00296288694198,-0.00259802783154,-0.00452513696163,0.00270507069169,-0.00134730309214,-0.000411675772628,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
0,0.0,0,0.0,0,0.0,0,0.0,3,3000000.0,13,3153846.15385,0,0.0,15,1266666.66667,0,0.0,0,0.0,3,3000000.0,12,2750000.0,1,236000000.0,1,213000000.0,0,0.0,0,0.0,2,308500000.0,0,0.0,0,0.0,0,0.0,491,0.0,0,0.0,0,0.0,0,0.0,2,1500000.0,26,2346153.84615,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,2,0.0,2,0.0,3,8333333.33333,3,8333333.33333,6,0.0,26,0.0,-0.000479408968459,-0.000381526842268,-0.0779140556481,-0.0272330545697,0.0814144550499,-0.233991628021,0.0146710262094,0.154123639175,0.737630813788,-23.0769230769,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0860352697634,0.0955449330469,-8.59186001351e-05,0.00362651829683,-0.00361304525113,-0.00544001545658,0.00317115705773,-0.00153660389374,-0.000321705208398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,0.0,13,2615384.61538,1,0.0,0,0.0,3,1333333.33333,12,916666.666667,1,0.0,1,-1000000.0,0,0.0,1,0.0,4,1000000.0,12,916666.666667,2,137500000.0,2,142000000.0,0,0.0,0,0.0,2,232500000.0,0,0.0,2,137500000.0,0,0.0,483,0.0,2,0.0,1,0.0,1,0.0,5,200000.0,25,1240000.0,1,0.0,3,666666.666667,2,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,1000000.0,0,0.0,6,666666.666667,0,0.0,3,-333333.333333,3,0.0,25,160000.0,25,5720000.0,14,0.0,25,0.0,0.0054953243761,0.00570696090055,-0.181969787929,-0.0381866909477,0.203012959108,-0.357784015591,0.0328957728782,0.289247864194,0.69904654187,-0.981736832057,-0.976941317563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0361277165374,0.0347065556703,-0.000160704014594,0.00436317866682,-0.00462200446632,-0.00708344885324,0.00444375471416,-0.00227371029665,-0.000623864839599,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0
