Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/franka_control/error_recovery/status),Messages-Age(/franka_control/error_recovery/status),Counter(/franka_gripper/grasp/goal),Messages-Age(/franka_gripper/grasp/goal),Counter(/franka_gripper/grasp/result),Messages-Age(/franka_gripper/grasp/result),Counter(/franka_gripper/grasp/status),Messages-Age(/franka_gripper/grasp/status),Counter(/franka_gripper/gripper_action/status),Messages-Age(/franka_gripper/gripper_action/status),Counter(/franka_gripper/homing/status),Messages-Age(/franka_gripper/homing/status),Counter(/franka_gripper/joint_states),Messages-Age(/franka_gripper/joint_states),Counter(/franka_gripper/move/goal),Messages-Age(/franka_gripper/move/goal),Counter(/franka_gripper/move/result),Messages-Age(/franka_gripper/move/result),Counter(/franka_gripper/move/status),Messages-Age(/franka_gripper/move/status),Counter(/franka_gripper/stop/status),Messages-Age(/franka_gripper/stop/status),Counter(/franka_state_controller/F_ext),Messages-Age(/franka_state_controller/F_ext),Counter(/franka_state_controller/franka_states),Messages-Age(/franka_state_controller/franka_states),Counter(/franka_state_controller/joint_states),Messages-Age(/franka_state_controller/joint_states),Counter(/franka_state_controller/joint_states_desired),Messages-Age(/franka_state_controller/joint_states_desired),Counter(/joint_states),Messages-Age(/joint_states),Counter(/joint_states_desired),Messages-Age(/joint_states_desired),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Messages-Age(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Messages-Age(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_descriptions),Messages-Age(/move_group/plan_execution/parameter_descriptions),Counter(/move_group/plan_execution/parameter_updates),Messages-Age(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Messages-Age(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Messages-Age(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/position_joint_trajectory_controller/follow_joint_trajectory/feedback),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/position_joint_trajectory_controller/follow_joint_trajectory/goal),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/position_joint_trajectory_controller/follow_joint_trajectory/result),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/position_joint_trajectory_controller/follow_joint_trajectory/status),Counter(/position_joint_trajectory_controller/state),Messages-Age(/position_joint_trajectory_controller/state),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),Counter(/tf_static),Messages-Age(/tf_static),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/franka_control/error_recovery/status Active Connections,/franka_control/error_recovery/status Dropped,/franka_gripper/grasp/goal Active Connections,/franka_gripper/grasp/goal Dropped,/franka_gripper/grasp/result Active Connections,/franka_gripper/grasp/result Dropped,/franka_gripper/grasp/status Active Connections,/franka_gripper/grasp/status Dropped,/franka_gripper/gripper_action/status Active Connections,/franka_gripper/gripper_action/status Dropped,/franka_gripper/homing/status Active Connections,/franka_gripper/homing/status Dropped,/franka_gripper/joint_states Active Connections,/franka_gripper/joint_states Dropped,/franka_gripper/move/goal Active Connections,/franka_gripper/move/goal Dropped,/franka_gripper/move/result Active Connections,/franka_gripper/move/result Dropped,/franka_gripper/move/status Active Connections,/franka_gripper/move/status Dropped,/franka_gripper/stop/status Active Connections,/franka_gripper/stop/status Dropped,/franka_state_controller/F_ext Active Connections,/franka_state_controller/F_ext Dropped,/franka_state_controller/franka_states Active Connections,/franka_state_controller/franka_states Dropped,/franka_state_controller/joint_states Active Connections,/franka_state_controller/joint_states Dropped,/franka_state_controller/joint_states_desired Active Connections,/franka_state_controller/joint_states_desired Dropped,/joint_states Active Connections,/joint_states Dropped,/joint_states_desired Active Connections,/joint_states_desired Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/ompl/parameter_descriptions Active Connections,/move_group/ompl/parameter_descriptions Dropped,/move_group/ompl/parameter_updates Active Connections,/move_group/ompl/parameter_updates Dropped,/move_group/plan_execution/parameter_descriptions Active Connections,/move_group/plan_execution/parameter_descriptions Dropped,/move_group/plan_execution/parameter_updates Active Connections,/move_group/plan_execution/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_descriptions Active Connections,/move_group/sense_for_plan/parameter_descriptions Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/move_group/trajectory_execution/parameter_updates Active Connections,/move_group/trajectory_execution/parameter_updates Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/position_joint_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/position_joint_trajectory_controller/follow_joint_trajectory/feedback Dropped,/position_joint_trajectory_controller/follow_joint_trajectory/goal Active Connections,/position_joint_trajectory_controller/follow_joint_trajectory/goal Dropped,/position_joint_trajectory_controller/follow_joint_trajectory/result Active Connections,/position_joint_trajectory_controller/follow_joint_trajectory/result Dropped,/position_joint_trajectory_controller/follow_joint_trajectory/status Active Connections,/position_joint_trajectory_controller/follow_joint_trajectory/status Dropped,/position_joint_trajectory_controller/state Active Connections,/position_joint_trajectory_controller/state Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped,/tf_static Active Connections,/tf_static Dropped
0,0.0,0,0.0,0,0.0,3,-12857394602.7,3,-12841313450.7,0,0.0,0,0.0,4,-12796758144.0,4,-12807962624.0,4,-12825002752.0,5,-12878490982.4,0,0.0,0,0.0,4,-12849767552.0,4,-12841644352.0,10,-12878174284.8,10,-12878069657.6,17,-12871701820.2,17,-12871635531.3,14,-12878179821.7,14,-12878181869.7,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,3,-12825260885.3,1,0.0,1,0.0,4,-12827683840.0,3,-12874610261.3,0,0.0,0,0.0,0,0.0,4,-12820977920.0,29,-12861206254.3,33,6.44128779536e+11,0,0.0,4,0.0,36,0.0,1,0.0,-5.18464354875e-05,0.000190813992225,0.000155531142341,-1.28376109461,0.000283452894916,1.50004997133,0.785514733617,0.0349438600242,0.0349438600242,0.18368933882,-28.3563147954,-0.355682458196,20.8299615043,0.298410224063,2.81497563635,-0.272922453071,0.0,0.0,6.75899609853e-05,-0.000363033816383,0.000376190994361,-0.000758462197724,-8.2859487353e-05,-7.09619125987e-06,0.00014779663988,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,3,-12878513578.7,2,-12878561536.0,0,0.0,0,0.0,3,-12878516736.0,3,-12878519893.3,3,-12878553344.0,4,-12878434816.0,0,0.0,0,0.0,2,-12878500864.0,2,-12878554240.0,15,-12877948945.1,14,-12877977490.3,15,-12878108364.8,15,-12878116608.0,15,-12878112836.3,15,-12878205235.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-12878502485.3,0,0.0,0,0.0,3,-12878528256.0,2,-12878544384.0,0,0.0,0,0.0,0,0.0,3,-12878555477.3,26,-12860605331.7,0,0.0,0,0.0,13,0.0,30,0.0,0,0.0,-5.14112642463e-05,0.000189977717627,0.00015556183469,-1.28376160194,0.000284016652444,1.50004957795,0.785515574897,0.0349438600242,0.0349438600242,0.1831792593,-28.348493576,-0.357439398766,20.8401819865,0.293945938349,2.81667590141,-0.280508250992,0.0,0.0,-0.000104672821203,-0.000650152591221,0.000189502976928,-0.000239264956813,0.000121525524697,0.000232627703644,0.000477544001013,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,2,-12878550528.0,3,-12878588928.0,0,0.0,0,0.0,2,-12878524544.0,2,-12878394752.0,2,-12878587520.0,7,-12878498925.7,0,0.0,0,0.0,3,-12878533290.7,3,-12878594901.3,15,-12878081416.5,15,-12878106026.7,15,-12878149034.7,15,-12878045883.7,15,-12878116027.7,15,-12878268040.5,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-12878523520.0,0,0.0,0,0.0,2,-12878556416.0,3,-12878550784.0,0,0.0,0,0.0,0,0.0,2,-12878517248.0,25,-12860603658.2,0,0.0,0,0.0,13,0.0,30,0.0,0,0.0,-5.11954407661e-05,0.000189849367497,0.000154861001155,-1.28376153402,0.00028368154291,1.5000500335,0.785514778282,0.0349439692994,0.0349439692994,0.178418517113,-28.3506094615,-0.350298285484,20.8380661011,0.29425111413,2.81185412407,-0.272878857454,0.0,0.0,-5.24324997078e-05,-0.000651972599244,-3.78068127924e-05,4.69345499325e-05,0.0013708318238,1.1948331695e-05,0.000301484638344,0.0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,-12878574165.3,2,-12878579712.0,0,0.0,0,0.0,3,-12878556586.7,3,-12878577152.0,3,-12878534400.0,9,-12878516451.6,0,0.0,0,0.0,2,-12878468608.0,2,-12878553600.0,14,-12878056283.4,14,-12878216868.6,14,-12878154258.3,14,-12878160822.9,15,-12878132138.7,15,-12878268416.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-12878597717.3,0,0.0,0,0.0,3,-12878555648.0,2,-12878619264.0,0,0.0,0,0.0,0,0.0,3,-12878542677.3,25,-12860945356.8,0,0.0,0,0.0,8,0.0,29,0.0,0,0.0,-5.25520911931e-05,0.00019341409483,0.000154956365244,-1.28376094894,0.000283555962543,1.50004999875,0.785513251606,0.0349438600242,0.0349438600242,0.197461485863,-28.397687912,-0.343157172203,20.828280131,0.297119766474,2.81472277641,-0.262014602621,0.0,0.0,-0.000389444147585,0.000816645938708,-0.000256333572367,-0.000949653203005,0.00115298400679,0.00157614309826,-0.000331030227829,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0
0,0.0,0,0.0,0,0.0,2,-12878565504.0,3,-12878595840.0,0,0.0,0,0.0,2,-12878574592.0,2,-12878607488.0,2,-12878633728.0,7,-12878561865.1,0,0.0,0,0.0,3,-12878602922.7,3,-12878642688.0,15,-12878009378.1,15,-12878258312.5,15,-12878173627.7,15,-12878150997.3,15,-12878209024.0,15,-12878241484.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-12878615040.0,0,0.0,0,0.0,2,-12878571904.0,3,-12878624682.7,0,0.0,0,0.0,0,0.0,2,-12878608640.0,23,-12858891709.2,0,0.0,0,0.0,8,0.0,29,0.0,0,0.0,-5.06758917772e-05,0.000192648994966,0.000154882348256,-1.28376063295,0.000282816455626,1.50004962908,0.785513447342,0.0349438600242,0.0349438600242,0.171277403831,-28.3881664276,-0.342892686526,20.8237838745,0.295105606318,2.81606554985,-0.267324657242,0.0,0.0,-4.13231065285e-05,0.000396288874209,-9.11118672034e-05,-0.000288159777031,6.41061401416e-05,3.92379258519e-05,0.000116109771998,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,-12878649685.3,2,-12878676096.0,0,0.0,0,0.0,3,-12878591061.3,3,-12878586709.3,3,-12878635178.7,7,-12878552832.0,0,0.0,0,0.0,2,-12878560896.0,2,-12878648576.0,15,-12878220083.2,15,-12878214843.7,15,-12878181358.9,15,-12878200678.4,15,-12878176409.6,15,-12878327313.1,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-12878636714.7,0,0.0,0,0.0,3,-12878620330.7,2,-12878642560.0,0,0.0,0,0.0,0,0.0,3,-12878605482.7,26,-12861917636.9,0,0.0,0,0.0,10,0.0,31,0.0,0,0.0,-5.12280045554e-05,0.000191563193208,0.000155411494183,-1.28376169134,0.000283033744086,1.50004953248,0.785513819441,0.0349439911544,0.0349439911544,0.180798888206,-28.3683300018,-0.355059027672,20.8425623576,0.297119766474,2.81472277641,-0.262869093815,0.0,0.0,-0.000201261574781,-0.000114868503359,0.000280066638317,-0.000449147729467,0.000523934829329,-3.98814356647e-05,0.000129437504348,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
1,-12878723840.0,1,403200.0,0,0.0,3,-12878700714.7,3,-12878632192.0,0,0.0,0,0.0,2,-12878654336.0,2,-12878667392.0,2,-12878699136.0,6,-12878586197.3,0,0.0,0,0.0,3,-12878623744.0,3,-12878624341.3,14,-12878171520.0,14,-12878151058.3,14,-12878158628.6,14,-12878148864.0,15,-12878189926.4,15,-12878374792.5,1,0.0,2,-12878546688.0,1,473088.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,-12878557184.0,0,0.0,0,0.0,4,-12878631616.0,0,0.0,0,0.0,2,-12878657152.0,3,-12878678272.0,1,-12878503168.0,1,-12878413824.0,1,-12878687232.0,4,-12878665024.0,26,-12861010756.9,8,-12878615104.0,8,-12878538528.0,22,0.0,29,0.0,0,0.0,-5.29339534626e-05,0.000190263690736,0.00015046409925,-1.28375635045,0.000282737627477,1.50004971513,0.785512278667,0.0349438381692,0.0349438381692,0.185295144717,-28.3635692596,-0.352414170901,20.8256352743,0.304749161005,2.81283068657,-0.252310015758,0.0,0.0,5.82292280815e-05,-0.000124866650141,-0.000441294305076,-0.000145118799664,-0.000367468574835,0.000196584777834,-0.0003084749316,0.0,0.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,-12878615552.0,1,386816.0,1,-12878706176.0,5,-12878699724.8,2,-12878670592.0,0,0.0,0,0.0,3,-12878644736.0,3,-12878648405.3,3,-12878675882.7,5,-12878608896.0,1,1326592.0,0,0.0,3,-12878653269.3,2,-12878643456.0,15,-12878255035.7,15,-12878342041.6,15,-12878202163.2,15,-12878262784.0,15,-12878270395.7,15,-12878334583.5,1,0.0,2,-12878745728.0,1,699648.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,-12878705664.0,0,0.0,0,0.0,5,-12878676224.0,0,0.0,0,0.0,3,-12878662997.3,2,-12878693376.0,7,-12878649709.7,1,-12878552576.0,0,0.0,4,-12878678592.0,24,-12860247008.0,9,-12878528768.0,9,-12878299676.4,10,0.0,30,0.0,0,0.0,-0.00203510348535,-0.000906446312123,0.00758323397767,-1.29197921645,0.00129667320006,1.50595564179,0.790163883811,0.0349462022384,0.0349462022384,0.297966043154,-28.0374584198,0.294517795245,20.3331629435,0.638367342949,2.95595812798,-0.0270902956525,0.0,0.0,-0.020442156399,-0.011405923136,0.0737892620983,-0.0835808139171,0.0108751283582,0.0594748124039,0.0471352326257,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,4,0,0,0
0,0.0,0,0.0,0,0.0,2,-12878684928.0,3,-12878708650.7,0,0.0,0,0.0,2,-12878665344.0,2,-12878674432.0,2,-12878721024.0,6,-12878634496.0,0,0.0,1,-12878588672.0,4,-12878670336.0,3,-12878714112.0,15,-12878255598.9,15,-12878291865.6,15,-12878277853.9,15,-12878213563.7,15,-12878262408.5,15,-12878389674.7,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,-12878725504.0,0,0.0,0,0.0,2,-12878657408.0,3,-12878720597.3,10,-12878684979.2,0,0.0,0,0.0,2,-12878670208.0,25,-12859408691.2,0,0.0,0,0.0,15,0.0,30,0.0,0,0.0,-0.0291608783695,-0.0153266826609,0.108727821716,-1.40447450509,0.0163782179271,1.58646913613,0.8537858259,0.0349833925565,0.0349833925565,0.181063373884,-28.4386831919,0.564557671547,21.0017827352,1.07928527991,3.05550646782,0.168466345469,0.0,0.0,-0.0913946930991,-0.0486824277809,0.33547705723,-0.378295692782,0.0492047049106,0.269146606693,0.217127778464,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,3,-12878696277.3,2,-12878728448.0,0,0.0,0,0.0,3,-12878697557.3,3,-12878738261.3,3,-12878755840.0,8,-12878660160.0,0,0.0,0,0.0,2,-12878577664.0,2,-12878748416.0,14,-12878285202.3,14,-12878290322.3,14,-12878283593.1,14,-12878316416.0,15,-12878312430.9,15,-12878467310.9,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-12878709333.3,0,0.0,0,0.0,3,-12878725376.0,2,-12878692352.0,10,-12878711654.4,0,0.0,0,0.0,3,-12878724010.7,24,-12861960864.0,0,0.0,0,0.0,9,0.0,29,0.0,0,0.0,-0.0974655815962,-0.051825135479,0.362546507898,-1.68692324913,0.0548471503156,1.78868826698,1.01369983356,0.0349877464275,0.0349877464275,-0.157213807106,-27.0702342987,-0.302955365181,22.9388758341,1.1299444437,2.96859240532,0.200998085737,0.0,0.0,-0.170329251483,-0.0900230835977,0.629440947574,-0.704770322883,0.0949164231825,0.500814400142,0.395418911443,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0
